"sample_id","ind","temp","biorep","date_obj","exp_day","TBL","PW","ATAC","AEAC","ALO","AW","WAE","ATCL","PABW","PL","BL","TCL","LTM","LL","TABW","AECL","TATB","centroid","shape_TBL","shape_PW","shape_ATAC","shape_AEAC","shape_ALO","shape_AW","shape_WAE","shape_ATCL","shape_PABW","shape_PL","shape_BL","shape_TCL","shape_LTM","shape_LL","shape_TABW","shape_AECL","shape_TATB","stage"
"1-18-202510-dev-seq-B","1","18","202510-dev-seq-B",2025-11-10,20,0.446584039823413,1.00915920983361,0.568301791495505,0.517561978631545,NA,NA,0.559055468697875,1.11814556878789,2.53939226045544,2.07681170698628,2.5900891651295,0.820230521161581,0.271929362979157,0.489813768365081,2.72021356078029,1.55147709609262,0.497916116494536,2.98192185270985,-1.89869568695161,-1.08345049101437,-1.65767068797206,-1.75119400520677,NA,NA,-1.67407459197443,-0.980896438767077,-0.160643224800255,-0.361734125121541,-0.140875707854639,-1.29073786452825,-2.39478095100671,-1.80629803434579,-0.0918576174459083,-0.653360567295312,-1.78989166658368,"early_transition"
"1-18-202510-dev-seq-B","1","18","202510-dev-seq-B",2025-11-11,21,0.412943804527929,0.877758449930276,0.599749478850128,0.601906563662501,NA,NA,0.642655208836745,1.14857581368232,2.71526636734741,2.43122195351767,2.9654784568213,0.899715094132582,0.347839426589698,0.668226377767295,2.85668997991329,1.58781095666329,0.542605356635925,3.83370838483835,-2.2282763432355,-1.47421641861061,-1.85507582764606,-1.85148563702074,NA,NA,-1.78597950265039,-1.20530982942728,-0.34494252334447,-0.455438588948298,-0.256794193770407,-1.44950970928726,-2.3998469049775,-1.74696085542033,-0.294168976533407,-0.881476270621994,-1.95520558808069,"early_transition"
"1-18-202510-dev-seq-B","1","18","202510-dev-seq-B",2025-11-13,23,0.49893270574798,1.008063392586,0.693803579848072,0.693999919177228,NA,NA,0.516983583001433,1.2117064274225,2.90709483302351,2.57757617231426,3.09357772785835,0.97703121376955,0.516544906937673,0.77333149400823,3.12093631876397,2.28243307262163,0.616729758592043,4.67793182697956,-2.23814014548855,-1.53482503780131,-1.90842247963357,-1.90813952987793,NA,NA,-2.20260025427041,-1.35082645823513,-0.47570185159951,-0.596006605681721,-0.41352783308338,-1.56609277380591,-2.20344914444494,-1.79990357637362,-0.404723035975582,-0.717614083848221,-2.02618043852424,"early_transition"
"1-18-202510-dev-seq-B","1","18","202510-dev-seq-B",2025-11-15,25,0.479259551834912,0.84779662607491,0.76266322484895,0.764969217376099,NA,NA,0.445827580719274,1.53322030544766,3.0662955010403,2.72227202588794,3.36615978166946,0.832409211205643,0.486906884506678,0.886120471029758,3.30536837682338,2.03120686824484,0.596228536105074,5.68613740289803,-2.47354414451842,-1.90314567775671,-2.00896990609498,-2.00595086275061,NA,NA,-2.54585417008426,-1.3106608797899,-0.617561022268935,-0.736564342790111,-0.524258614117692,-1.92146229674473,-2.4577135544874,-1.85893354386486,-0.542483250508032,-1.02940104528574,-2.25516241363552,"early_transition"
"1-18-202510-dev-seq-B","1","18","202510-dev-seq-B",2025-11-17,27,0.482851370859605,1.11541658628514,0.637051377124326,0.64946042642489,NA,NA,0.576297313869326,1.4278836495072,3.36736440831773,2.79733393330373,3.47906733205503,0.897909995144279,0.481893571439275,0.815217643481788,3.30229001643556,2.05000215007497,0.590246304718632,6.44787949628015,-2.59179770996042,-1.75452336136734,-2.31465628832367,-2.29536469050721,NA,NA,-2.41488289803162,-1.50755793382578,-0.649620952786378,-0.835084519582263,-0.616987066651885,-1.97143676031506,-2.59378331194292,-2.06805147066265,-0.669135144308749,-1.14591047452071,-2.39096668005963,"early_transition"
"1-18-202510-dev-seq-B","1","18","202510-dev-seq-B",2025-11-19,29,0.417595163451398,1.14972486626149,0.672638716998212,0.729627568910331,NA,NA,0.464677559511969,1.47912050531152,3.08580492303839,2.70381591528367,3.38509544689529,1.0674280511257,0.426559794435961,0.728872632816599,3.15915707511513,1.87490027475063,0.518205709918369,5.49995777973794,-2.57798324005193,-1.56521774877572,-2.10128733394537,-2.01996147039815,NA,NA,-2.47115195012395,-1.31329275782794,-0.577927877387369,-0.7100763386017,-0.48535831281611,-1.63948835136235,-2.55674313970078,-2.02099669296481,-0.554435172163822,-1.07618494458943,-2.36212340795842,"early_transition"
"1-18-202510-dev-seq-B","1","18","202510-dev-seq-B",2025-11-23,33,0.436409336884535,1.0602815530075,0.708894871842786,0.770014309800799,NA,NA,0.644341705721429,1.49854354590115,3.25997047890146,2.65201552601531,3.27469627336647,0.904051139258173,0.48721167998135,0.929300298610196,3.16035024972945,2.06550812419995,0.520716523606655,5.62300745079574,-2.5560412843742,-1.66833216546714,-2.07091469447775,-1.98821283451644,NA,NA,-2.16639274901554,-1.32237298735344,-0.545148514580313,-0.751546727604504,-0.540641530536524,-1.82773600458035,-2.4459232435509,-1.80018999745703,-0.576183794387564,-1.00149039323439,-2.37941614023447,"early_transition"
"20-18-202510-dev-seq-B","20","18","202510-dev-seq-B",2025-10-23,2,0.0828131751474365,0.142651772733464,0.0182646878976893,0.0227957084118919,NA,NA,0.00955199999999991,0.108817887389896,0.318782347930371,0.260052626851759,0.324812420302088,0.0535173123764637,NA,NA,0.302034802637047,0.065015465390936,0.053397303302695,0.00521233872444721,2.76555852237882,3.30937785824367,1.25394092615701,1.47554364420251,NA,NA,0.605721910157986,3.03864708057351,4.11347992853439,3.90985537500924,4.13221920091048,2.32897655088563,NA,NA,4.05951360476296,2.52359652419407,2.3267315982492,"cydippid"
"20-18-202510-dev-seq-B","20","18","202510-dev-seq-B",2025-10-25,4,0.111451370848456,0.138312873876584,0.055263270985348,0.0702106293947006,NA,NA,0.010193773785993,0.0882950240047535,0.467131974362706,0.309052862307567,0.414633703806745,0.0911341787037114,NA,NA,0.456004494363817,0.0720456957215349,0.12259433722648,0.0147204832974904,2.02434841440527,2.24027837546531,1.32286856491287,1.56225976997677,NA,NA,-0.367462824697363,1.79144380726326,3.45737187262165,3.04427239222334,3.33815554357217,1.8230929662999,NA,NA,3.43326272005512,1.58806063503019,2.11964088794638,"cydippid"
"20-18-202510-dev-seq-B","20","18","202510-dev-seq-B",2025-10-27,6,0.16028088070634,0.22846601264083,0.0862987802984491,0.111930733795504,NA,NA,0.0322610658534402,0.145379000202918,0.594919811894847,0.496599615759517,0.596904255760084,0.16148680082595,NA,NA,0.622071978884277,0.139754116933992,0.138028909323373,0.0368173474422504,1.47095864856253,1.82541832610416,0.851846332726408,1.11191109973362,NA,NA,-0.132108020363497,1.37337499491433,2.78245749454968,2.60181496734231,2.78578759293076,1.47845427870181,NA,NA,2.8270866757338,1.33391543888947,1.32149401907918,"cydippid"
"20-18-202510-dev-seq-B","20","18","202510-dev-seq-B",2025-10-29,8,0.224438723488172,0.349241238487095,0.111504646297811,0.138567800000577,NA,NA,0.0139413175847909,0.243438344993142,0.815318115508909,0.679418898979488,0.832847437381241,0.0768740991817141,NA,NA,0.836114170773346,0.235247555234906,0.21252020153623,0.0946252150425159,0.863678738993879,1.30583892684012,0.1641422765332,0.381435752205264,NA,NA,-1.91506706518767,0.944939722816532,2.15365437853022,1.97131388816989,2.1749264926601,-0.207754976234573,NA,NA,2.1788411873397,0.910714401880145,0.809113065567673,"cydippid"
"20-18-202510-dev-seq-B","20","18","202510-dev-seq-B",2025-10-31,10,0.386887464097766,0.494809591891669,0.309614148827214,0.297230489758369,NA,NA,0.0790635511977548,0.497472314394479,1.50558332291806,1.27968724316842,1.5296127179064,0.549476822166322,NA,NA,1.76702526087263,0.642429350258065,0.411317774584323,0.678231238682664,-0.56135442949959,-0.315315264074735,-0.784161448778942,-0.824980392180086,NA,NA,-2.14923631518125,-0.309948384204757,0.797447402271581,0.634882695986218,0.813281566996845,-0.210521696703608,NA,NA,0.957564478330738,-0.0542314397611637,-0.500122199874418,"cydippid"
"20-18-202510-dev-seq-B","20","18","202510-dev-seq-B",2025-11-02,12,0.350855304605759,0.633198025075884,0.479323091354881,0.564661720581447,NA,NA,0.154802926060847,0.704003033489203,1.82344435019992,1.77322628040431,2.09036454876285,0.425267146519691,NA,NA,2.07758949839568,0.884414276011531,0.451733379197287,1.3198453176499,-1.32489592423316,-0.734486616071183,-1.0128949428624,-0.849042997910653,NA,NA,-2.14311696193648,-0.628487160033033,0.323212666543198,0.29528609853697,0.459823929878605,-1.13255227361826,NA,NA,0.453693780539889,-0.400344234232084,-1.07217768835682,"cydippid"
"20-18-202510-dev-seq-B","20","18","202510-dev-seq-B",2025-11-04,14,0.466836298616549,0.832622666619158,0.67601705021767,0.647386189109715,NA,NA,0.380072986951191,1.13463813502103,2.62041478054086,2.25101973003626,2.57761869814379,0.938737055902769,NA,0.266816694387739,2.96039154727293,1.38535817606928,0.522320780153346,3.33262631315575,-1.96553729683547,-1.38693539646679,-1.59529765681675,-1.63857294634747,NA,NA,-2.17115264955577,-1.07744689944675,-0.240428057348661,-0.392377348879365,-0.256894688270182,-1.26698054042602,NA,-2.52495407000556,-0.118439136703084,-0.877801958689372,-1.85323403424886,"early_transition"
"20-18-202510-dev-seq-B","20","18","202510-dev-seq-B",2025-11-06,16,0.635608175494936,0.9253873520856,0.984098679218705,1.0055644416078,NA,NA,0.397599479739348,1.57779280053402,3.04981829927899,3.06739888646085,3.40613513811714,1.19374662852927,0.168901800754906,0.74313674758082,3.23381041237269,1.87445841723016,0.588849014979223,5.59885403238521,-2.17573492148681,-1.80010480983935,-1.73859104292513,-1.71701292243141,NA,NA,-2.64487205242923,-1.26653503103512,-0.607479924888181,-0.601732005515318,-0.496983681784897,-1.54546515118587,-3.50099973328808,-2.01943714303708,-0.54890080355089,-1.09424216617106,-2.25214740920925,"early_transition"
"20-18-202510-dev-seq-B","20","18","202510-dev-seq-B",2025-11-08,18,0.589208219212869,1.06717038836355,0.707815296924981,0.888631460620768,NA,NA,0.790430076119324,1.63747714970622,3.43095562351497,3.3812810948487,3.66053501650787,1.25730427126014,0.600035530928169,1.02278637419356,3.47669297014505,2.40197708228888,0.728307963807207,7.27737501790336,-2.5137458674289,-1.91975957396356,-2.33034232209517,-2.10284290712434,NA,NA,-2.2199483042242,-1.49161348867014,-0.751931392909397,-0.766515562893402,-0.687160906618322,-1.75580026094229,-2.49553663002787,-1.96223958043941,-0.738688676688561,-1.10847804020528,-2.3018015157507,"early_transition"
"20-18-202510-dev-seq-B","20","18","202510-dev-seq-B",2025-11-10,20,0.510583445005809,1.45676435038478,1.01070949216924,0.850432412850074,0.410206747835771,0.721739264832529,1.2440442881831,2.48979986064141,4.54181174204854,3.45338106321363,3.80932272803506,1.34756436030677,1.05540147565014,2.44325916944887,3.55990054330342,3.070989221879,0.645893776995876,10.26510771882,-3.00095174154126,-1.95253276626052,-2.31809799247957,-2.49076088206458,-3.21984452757981,-2.65484187856515,-2.1103829490956,-1.41654821421848,-0.815424549637856,-1.08939677475061,-0.991299132545685,-2.03045175880097,-2.27482930403338,-1.43541767101045,-1.05901793701286,-1.20675081240509,-2.7658707648271,"late_transition"
"20-18-202510-dev-seq-B","20","18","202510-dev-seq-B",2025-11-12,22,0.677246151252261,1.9304496880986,0.944473522831636,0.983224517308738,0.93756436211121,0.771510825497608,1.27880077659384,2.39674796113275,5.23514312895932,3.55726815456559,3.94651275679206,1.64022508879513,1.78510730313124,3.47929098315117,4.20088381515712,3.57575656816302,0.662137359201246,14.4654347520032,-3.06148247435941,-2.01400901862928,-2.7288896188542,-2.68867977822453,-2.73623186399629,-2.93116656894499,-2.42583924793421,-1.79764919112622,-1.01636780869667,-1.40276911545078,-1.29892965082796,-2.17692851173723,-2.09228346619699,-1.42493346086617,-1.236467058089,-1.39758521220661,-3.08404424674875,"late_transition"
"20-18-202510-dev-seq-B","20","18","202510-dev-seq-B",2025-11-14,24,0.288326731027492,2.15560954071928,0.927037926478739,1.11161530465895,1.53784130279623,0.713441987579929,1.48675837429658,2.5226164315379,5.82510571962518,4.16192388393283,4.51927505103534,2.07787737913117,2.19539568462464,4.49846219481502,4.65292129812508,4.82363687445324,0.522014356861955,20.4148899046215,-4.25992549104114,-2.24819099880702,-3.09202533300546,-2.91045034496356,-2.58588485026815,-3.35391868408649,-2.61966636968217,-2.09096790250929,-1.25408738331112,-1.59028709242491,-1.50791293784836,-2.28491765003442,-2.22990223526515,-1.51252892800387,-1.47876927339259,-1.44273635008013,-3.66632471980081,"late_transition"
"20-18-202510-dev-seq-B","20","18","202510-dev-seq-B",2025-11-16,26,0.523838749793293,1.92474427239361,0.804767276624117,0.988612175031746,2.96114113121074,0.8828403345481,1.16277298744209,2.7252494334699,6.30297503006096,4.70037012663498,5.10321485605187,2.46243115448473,2.2374145416012,5.80319720166961,4.98947857030021,4.8257296508151,0.632400918924064,26.7481254470016,-3.93303576556054,-2.63167128073373,-3.50366653486054,-3.29791755689641,-2.20088968279473,-3.41107531044362,-3.13565673532013,-2.2839044349945,-1.44544264521171,-1.73882313817569,-1.65659368907279,-2.38531525803529,-2.48114341739923,-1.52805538679725,-1.67913298476529,-1.71250244781415,-3.74469611471269,"late_transition"
"20-18-202510-dev-seq-B","20","18","202510-dev-seq-B",2025-11-18,28,0.266442259748711,0.978716578024505,0.617123094969715,1.04934532171492,2.71757063732757,0.874940572163047,1.0473349146634,2.7535887650419,6.2194683357349,4.58842757542085,5.02382241004999,2.66593915419032,1.94116965338234,5.03413226090187,5.12733635568606,4.83205502183336,0.574896654724133,26.7010351134402,-4.60730005315475,-3.3062155128208,-3.7673891023002,-3.2365358663665,-2.28496399977616,-3.41830164540734,-3.23845357192098,-2.27179726657965,-1.45701790642057,-1.76116494372957,-1.67051125272532,-2.30414593433665,-2.62141162743823,-1.66846116305996,-1.65011603752281,-1.70943048541187,-3.83826731820125,"late_transition"
"20-18-202510-dev-seq-B","20","18","202510-dev-seq-B",2025-11-20,30,0.243977186689657,1.50599277388572,0.971102197205835,1.15144243679743,3.35541314522087,0.82692184511597,1.07494466645033,2.62259101713191,6.61182162202974,4.53631666626488,5.03580416732308,2.71061636311633,2.62904441677285,5.62743029458811,4.75912677807442,4.4999619922946,0.630637063948036,26.4098530669762,-4.68441771798973,-2.86428483160659,-3.30306072954569,-3.13272171348178,-2.06316225677809,-3.4637822552723,-3.20146797557074,-2.30957439582338,-1.38487796107569,-1.76162178698061,-1.65716393388233,-2.2765611134608,-2.30711672222038,-1.54608425560217,-1.71367296132617,-1.76966821217227,-3.73476192066782,"late_transition"
"20-18-202510-dev-seq-B","20","18","202510-dev-seq-B",2025-11-21,31,0.275847693891031,1.29947286952825,0.706134034622323,1.1540668825666,3.89706901729312,1.05574307388919,0.807145661169036,2.74791924499193,6.88652609366617,4.9133862494779,5.33516095573119,2.82349045767203,2.87847149085839,6.42521746106114,5.24708747065074,4.96695980253243,0.709857249889018,32.1302997535627,-4.75770590179181,-3.20784080522444,-3.81774971125084,-3.32650737891251,-2.10957476591747,-3.41555464804218,-3.68405063237067,-2.45895551538382,-1.54023274001012,-1.87783613454001,-1.79548044841224,-2.43182563196705,-2.41254008156365,-1.60956902619433,-1.81212634731439,-1.86699155929664,-3.81249088813809,"late_transition"
"20-18-202510-dev-seq-B","20","18","202510-dev-seq-B",2025-11-22,32,0.248645334532945,1.84375408254029,0.806065308225706,1.21038531275334,3.72059160884099,0.816897344006577,0.752281603040378,2.5682652657251,6.19403297103503,4.74540915933824,5.20987847950739,2.7312537678158,3.45303331795485,6.66503115265128,5.03032093284762,5.20716510164571,0.626335520044169,27.0548761186889,-4.6895950094017,-2.68606349685215,-3.51345776439758,-3.10692850300552,-1.98398456193977,-3.50010909416233,-3.58251180521616,-2.35463657509993,-1.47428084761777,-1.74068959429448,-1.64731072119233,-2.29310649283337,-2.05861418486574,-1.40099262452888,-1.68238346639152,-1.64783167090362,-3.76573632916846,"late_transition"
"20-18-202510-dev-seq-B","20","18","202510-dev-seq-B",2025-11-24,34,0.242210663650468,1.47883319593388,0.943008446605331,1.36039558915265,4.02387641806753,1.02327316956519,0.301146750314528,2.82392042502086,6.7937506070803,5.19901637688731,5.65748448611912,3.15957026097727,2.17746677364053,6.3242579763426,5.3439895137035,5.00682547332539,0.570645176287332,34.2331859273184,-4.95114294288456,-3.14194212662211,-3.59187556156167,-3.22541999050738,-2.14094980122652,-3.51018904308969,-4.73335311280688,-2.49506938121131,-1.61719236109051,-1.88472607293274,-1.80021616599431,-2.38275949734728,-2.75503335165653,-1.68880281059828,-1.8572230483602,-1.92239344613201,-4.0941831923692,"late_transition"
"21-18-202510-dev-seq-B","21","18","202510-dev-seq-B",2025-10-23,2,0.0709400809134018,0.0928953708642145,0.0145256369223521,0.0198721204706494,NA,NA,0.0104810888747305,0.050673664570465,0.294849695026127,0.181185631086601,0.243507049945684,0.052835,NA,NA,0.361526375657434,0.074493544216932,0.0909227901518644,0.00432614387946335,2.79715900371835,3.06679722912911,1.21123856563673,1.52464118184835,NA,NA,0.88489598754045,2.46072975294756,4.22178913189457,3.73484550560977,4.0304693084368,2.50249726367726,NA,NA,4.42565841442948,2.84603588060875,3.04533410028569,"cydippid"
"21-18-202510-dev-seq-B","21","18","202510-dev-seq-B",2025-10-25,4,0.103528973026878,0.169068038966565,0.0657555745469539,0.0713564165019516,NA,NA,0.0104810888747305,0.050673664570465,0.294849695026127,0.372076175652917,0.492766293721983,0.112477081505523,NA,NA,0.585352335128169,0.127629608383008,0.147911493995565,0.0141745010758204,1.98840685463705,2.47885657981638,1.53449979992662,1.61624261830827,NA,NA,-0.3018720777652,1.27396168764191,3.03502106658892,3.26765395504911,3.54859036087897,2.07130482941845,NA,NA,3.72076929668167,2.19768773309123,2.34516942981783,"cydippid"
"21-18-202510-dev-seq-B","21","18","202510-dev-seq-B",2025-10-27,6,0.148018430720637,0.323536523663094,0.128597215650262,0.198764244349933,NA,NA,0.0430212963193812,0.196013689848439,0.663782271948415,0.669371839839412,0.775042139572424,0.128715470573665,NA,NA,0.719315635660035,0.242849740804885,0.234669823166508,0.061676428279183,0.875434977605013,1.65741018885228,0.734783340025153,1.17021760034965,NA,NA,-0.360206563969218,1.15628268265505,2.37605237171027,2.38443789982746,2.53101558121515,0.735702493553599,NA,NA,2.45639843366322,1.37054108118395,1.33627769809127,"cydippid"
"21-18-202510-dev-seq-B","21","18","202510-dev-seq-B",2025-10-29,8,0.19834515119357,0.429920255661443,0.0903759376161597,0.102914167858464,NA,NA,0.098248353599437,0.229659999516676,0.800576583181147,0.919792121594059,1.10354081853482,0.183733285566334,NA,NA,0.872260293539148,0.624112547187604,0.203887348332357,0.128435812518076,0.43457943489344,1.20817047348029,-0.351451210904443,-0.221533946997293,NA,NA,-0.267930772707518,0.58117068618468,1.82990293098511,1.96871842366354,2.1508499490171,0.358055904992419,NA,NA,1.91565861507242,1.58090145012964,0.46213836120196,"cydippid"
"21-18-202510-dev-seq-B","21","18","202510-dev-seq-B",2025-10-31,10,0.316151870544838,0.490925350162324,0.200134848851968,0.259993859244791,NA,NA,0.232034783642453,0.426824482374196,1.48604576859429,0.94464632032113,1.13415994673911,0.24025670774611,NA,NA,1.45127701226265,0.938853910156953,0.360275307692603,0.407666999829147,-0.254227963136839,0.185841415645429,-0.711459280653783,-0.449792651813773,NA,NA,-0.563563374339779,0.0459222161600043,1.29342336040385,0.840359928967851,1.0231968565876,-0.528742696941528,NA,NA,1.26974848167864,0.834209222605748,-0.12358218148778,"cydippid"
"21-18-202510-dev-seq-B","21","18","202510-dev-seq-B",2025-11-02,12,0.248607889828541,0.552520269231818,0.268313389149703,0.298943735249628,NA,NA,0.272217831570601,0.493927491460032,1.36493348414236,1.54787827877558,1.73720518271396,0.280577876891604,NA,NA,1.60836892877039,0.663570833042713,0.339296761437535,0.635619230862863,-0.93872277482509,-0.14010957132828,-0.862444030601736,-0.754344311179054,NA,NA,-0.847997093291531,-0.25221096244576,0.76426128642601,0.890040729336457,1.0054331935886,-0.817748368033475,NA,NA,0.928376166298342,0.043035914292683,-0.627724563529907,"cydippid"
"21-18-202510-dev-seq-B","21","18","202510-dev-seq-B",2025-11-04,14,0.31941758311026,0.642801461261563,0.474674657331734,0.515820850475241,NA,NA,0.220508753481579,0.412627477071026,1.68995182849837,1.83589435021769,2.07198166529804,0.404916506682551,NA,NA,1.75761305691128,0.83379807289595,0.356018497683758,1.02572810002775,-1.16665869618506,-0.467322073753507,-0.77052834346148,-0.687398464693856,NA,NA,-1.53722058846179,-0.910612787533038,0.49929732277387,0.582129045180441,0.70310277365595,-0.929477091375873,NA,NA,0.538553968982726,-0.207166726676437,-1.05817529160189,"cydippid"
"21-18-202510-dev-seq-B","21","18","202510-dev-seq-B",2025-11-06,16,0.356214583453569,0.665660957220716,0.570834288497984,0.524062291088569,NA,NA,0.654971462023346,0.787285244805845,2.28542278136235,2.39993943230241,2.66610847101651,0.779081358702029,NA,NA,2.42831765289243,1.53477018146073,0.395358610338766,2.46603146471338,-1.93483213128256,-1.30958497537982,-1.46326648830825,-1.5487548896772,NA,NA,-1.32577377780019,-1.1417748145557,-0.0760591321766753,-0.0271666635793357,0.0780097436575988,-1.1522499627134,NA,NA,-0.0154114704011189,-0.474229513162052,-1.83057221574837,"cydippid"
"21-18-202510-dev-seq-B","21","18","202510-dev-seq-B",2025-11-08,18,0.312571501151336,0.751193802711392,0.572551159971752,0.77464545915793,NA,NA,0.60763492002106,0.884781853573524,2.38227532058954,2.31948772789866,2.56064735752905,0.627000242252744,NA,NA,2.43300064900443,1.17957883767936,0.392864949508098,2.47361838019411,-2.06860404222052,-1.19177361090138,-1.4633351950778,-1.16103183628289,NA,NA,-1.4038630477838,-1.02809616742344,-0.0376259618829934,-0.0643356555710041,0.0345780906314568,-1.37249036190883,NA,NA,-0.0165566793755067,-0.740524552380965,-1.83997137602666,"cydippid"
"21-18-202510-dev-seq-B","21","18","202510-dev-seq-B",2025-11-10,20,0.469353491148196,1.11082065430023,0.740704324899618,0.651793513689726,NA,NA,1.01362490339819,0.882089304901153,2.68503598402777,2.85095705987941,3.11678508861218,0.752324029421499,0.223118855638089,0.505687636378427,2.81029407343164,1.14519048592494,0.538941442964818,3.91974202273137,-2.12242492307401,-1.26092677075486,-1.66617959615336,-1.79405330511845,NA,NA,-1.35249292212977,-1.49148781648771,-0.378331711365485,-0.318371092716209,-0.229223790852253,-1.6506139987597,-2.86607650569292,-2.04786196083403,-0.332736710772308,-1.23045485468646,-1.98417419522344,"early_transition"
"21-18-202510-dev-seq-B","21","18","202510-dev-seq-B",2025-11-12,22,0.461765542028636,0.83831370929265,0.621983665309629,0.769608600394382,NA,NA,0.666502911151182,0.830085196982817,2.63327724891721,3.12260171521862,3.36140769803906,0.715268399448766,0.272597104328439,0.577535212603526,2.69228030788791,1.74944754746177,0.565209385988944,3.97179478752951,-2.15191608157812,-1.55558097386605,-1.85405952822512,-1.64109128462169,NA,NA,-1.78492885163142,-1.56544501656932,-0.410988907378713,-0.240551542660291,-0.166858236090696,-1.71431550295983,-2.67897846227288,-1.92820394431704,-0.388829547457008,-0.8199180291462,-1.94977710189548,"early_transition"
"21-18-202510-dev-seq-B","21","18","202510-dev-seq-B",2025-11-14,24,0.604756430105542,1.22703791224232,0.619222173818089,0.776739510843243,NA,NA,0.614882029257647,1.02444693894462,2.73777936845247,2.88365296681141,3.22860152182508,0.767140012916808,0.514223592899285,0.793078310966199,2.88201126066121,1.23906066786255,0.720963937062042,4.24577833374401,-1.94885465289845,-1.24132209244277,-1.92521630293527,-1.6985753907205,NA,NA,-1.93225000793838,-1.42177226080941,-0.438778013678852,-0.386867274344021,-0.273876077918446,-1.71101110411585,-2.11102225849107,-1.67775846544553,-0.387436751209062,-1.2315715893853,-1.7730913169098,"early_transition"
"21-18-202510-dev-seq-B","21","18","202510-dev-seq-B",2025-11-16,26,0.434332570514807,0.845544963629966,0.431737157455783,0.66671905882463,NA,NA,1.1461886588084,0.874714171871018,2.97096012224685,2.71392641269232,3.0766003182539,0.885023543366502,0.738618112522297,1.02445616046857,2.8364474038769,1.45640853000592,0.587741279840884,4.32107085400954,-2.29744800123511,-1.63127718653922,-2.30344156213381,-1.86888977736983,NA,NA,-1.32706102592511,-1.59736136111931,-0.374618080353934,-0.465106807333086,-0.339678059827827,-1.58564428606475,-1.76647750849914,-1.43934135777776,-0.420950899411614,-1.08752976019722,-1.99497168259335,"early_transition"
"21-18-202510-dev-seq-B","21","18","202510-dev-seq-B",2025-11-18,28,0.390600800695544,1.01724213503374,0.623612989823817,0.676611432138122,NA,NA,0.882697806735691,1.12079012863604,2.58886720499546,2.53281835556742,2.88440488806586,0.79398241699675,0.428254779327973,0.730908791448016,2.58366969599831,1.33355827522497,0.406435158135956,3.21552387024209,-2.10805950068821,-1.15089511378479,-1.64021560169565,-1.55864841638653,NA,NA,-1.2927626617396,-1.05395638148326,-0.216769882610805,-0.238657632795553,-0.108671689343271,-1.3986842528789,-2.01602727176315,-1.48145688937634,-0.218779538934542,-0.880139525417154,-2.06832116535677,"early_transition"
"21-18-202510-dev-seq-B","21","18","202510-dev-seq-B",2025-11-20,30,0.460831027818223,0.935240808010429,0.666720817074884,0.764896447153469,NA,NA,0.630134601728869,1.03859574787691,2.85018040956638,3.0964818702945,3.43867227182971,0.913294808011082,0.578588259162334,0.922068172338683,2.78888069097443,1.58259819703739,0.535409664888486,4.55556053923798,-2.29107242053893,-1.58329981752572,-1.92173246914102,-1.78436340086267,NA,NA,-1.9781704122259,-1.47847902501803,-0.468966289467222,-0.386081996870193,-0.28126315395724,-1.6070451335141,-2.06351276179632,-1.59748470187569,-0.490708254040602,-1.05728065839513,-2.14107167968986,"early_transition"
"21-18-202510-dev-seq-B","21","18","202510-dev-seq-B",2025-11-21,31,0.338711384550327,0.970210181204052,0.698351392831001,0.833240961673153,NA,NA,0.568418160505099,1.07089457939145,2.81197834226101,2.61244840206505,2.96932219601313,0.835146065687315,0.793345681253922,1.07191256371497,2.85674538490377,1.61426173208994,0.581127297600104,3.97548006653048,-2.46275241950162,-1.41038806157134,-1.73917838704076,-1.56257792119826,NA,NA,-1.94504344531772,-1.3116511575881,-0.346257240248104,-0.419857645578052,-0.291811802329629,-1.56029415273094,-1.61164174876829,-1.31070101664483,-0.330462512730649,-0.901267791943065,-1.92293095753677,"early_transition"
"21-18-202510-dev-seq-B","21","18","202510-dev-seq-B",2025-11-22,32,0.46560123948396,1.22381232295316,0.663172347778464,0.608418315494365,NA,NA,0.817868840478105,0.964734847362736,2.98228049975602,3.11187733758502,3.4708255738745,0.815374598740971,0.460045566191274,0.946638570809894,2.65681541902952,1.81322466547778,0.520223029633445,4.58343851941725,-2.28687520531871,-1.32047864345904,-1.93316985604955,-2.01934209955943,NA,NA,-1.72350278182147,-1.55835146984369,-0.429761208648889,-0.387223295275966,-0.278057001668205,-1.7265571258541,-2.29887922233942,-1.57728740052953,-0.545321290199183,-0.927342641594352,-2.17594714109025,"early_transition"
"21-18-202510-dev-seq-B","21","18","202510-dev-seq-B",2025-11-24,34,0.369736398546316,0.825279306942808,0.65643739877996,0.827853714444768,NA,0.0792051742564836,0.984134967192,1.44245054265372,2.58601453175538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cydippid"
"22-18-202510-dev-seq-B","22","18","202510-dev-seq-B",2025-10-27,6,0.117232038018623,0.169395283346379,0.0480566785473155,0.106634294370995,NA,NA,0.0272273891513675,0.104909055471871,0.589601503994011,0.551420500408264,0.629249559607712,0.166819424483481,NA,NA,0.66935923103368,0.152999814117534,0.151049258667496,0.0413894361112707,1.04112951984364,1.40920925666222,0.149355435500974,0.946379488914891,NA,NA,-0.418802261118207,0.930068154603465,2.65642120986731,2.58947199485477,2.72150225227027,1.39388625500598,NA,NA,2.78329520130203,1.30741102459726,1.29458031808262,"cydippid"
